time,eventcode,uuid,computername,eventtype,keywords,logname,message,opcode,recordnumber,sourcename,taskcategory,type,insert_time,network_information_source_network_address,network_information_workstation_name,new_logon_account_domain,new_logon_account_name,subject_account_domain,subject_account_name,raw
1542445244000,4624,280675e8-b8f7-44cc-988f-5979bb619bf7,lt-97.page.com,0,Audit Success,Security,An account was successfully logged on.,Info,700076005,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,198.17.46.131,desktop-davidray,smith.com,davidray@acme.com,norton.com,davidray,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-97.page.com TaskCategory= Logon OpCode= Info RecordNumber= 700076005 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  davidray   Account Domain:  norton.com   New Logon:   Account Name:  davidray@acme.com   Account Domain:  smith.com    Network Information:   Workstation Name:  desktop-davidray   Network Address:  198.17.46.131
1542445244000,4624,28379025-253b-4035-88a4-6fc764858c08,web-46.campbell.biz,0,Audit Success,Security,An account was successfully logged on.,Info,91347774,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,192.0.109.228,desktop-zanderson,rogers.com,zanderson@acme.com,lee.com,zanderson,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-46.campbell.biz TaskCategory= Logon OpCode= Info RecordNumber= 91347774 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  zanderson   Account Domain:  lee.com   New Logon:   Account Name:  zanderson@acme.com   Account Domain:  rogers.com    Network Information:   Workstation Name:  desktop-zanderson   Network Address:  192.0.109.228
1542445244000,4624,2e6d759b-8400-4b93-8e12-570ff750ba60,laptop-37.kelly.com,0,Audit Success,Security,An account was successfully logged on.,Info,9509141446,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:10 PM,192.175.51.101,desktop-stephanie75,howard.com,stephanie75@acme.com,jordan.com,stephanie75,11/17/2018 05:02:10 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-37.kelly.com TaskCategory= Logon OpCode= Info RecordNumber= 9509141446 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  stephanie75   Account Domain:  jordan.com   New Logon:   Account Name:  stephanie75@acme.com   Account Domain:  howard.com    Network Information:   Workstation Name:  desktop-stephanie75   Network Address:  192.175.51.101
1542445244000,4624,2f41f1a3-e664-4b42-b495-6d66f407b8c6,lt-73.sullivan.com,0,Audit Success,Security,An account was successfully logged on.,Info,1334003037,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:09 PM,192.0.1.180,desktop-margaretturner,garrett-lucas.biz,margaretturner@acme.com,moore.com,margaretturner,11/17/2018 05:02:09 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-73.sullivan.com TaskCategory= Logon OpCode= Info RecordNumber= 1334003037 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  margaretturner   Account Domain:  moore.com   New Logon:   Account Name:  margaretturner@acme.com   Account Domain:  garrett-lucas.biz    Network Information:   Workstation Name:  desktop-margaretturner   Network Address:  192.0.1.180
1542445244000,4624,3012739a-ef12-425a-8c07-dc94d31fac6d,db-79.bates.biz,0,Audit Success,Security,An account was successfully logged on.,Info,128939101,Microsoft Windows security auditing.,Logon,Information,11/17/2018 01:02:08 AM,198.51.57.204,desktop-william71,rhodes.biz,william71@acme.com,lee.biz,william71,11/17/2018 01:02:08 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-79.bates.biz TaskCategory= Logon OpCode= Info RecordNumber= 128939101 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  william71   Account Domain:  lee.biz   New Logon:   Account Name:  william71@acme.com   Account Domain:  rhodes.biz    Network Information:   Workstation Name:  desktop-william71   Network Address:  198.51.57.204
1542445244000,4624,31516ab3-be54-4d5a-8043-adf7ff75f34e,db-03.lewis.com,0,Audit Success,Security,An account was successfully logged on.,Info,170632030,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:10 PM,203.7.190.209,desktop-kayleechase,parker.info,kayleechase@acme.com,gray-wilson.com,kayleechase,11/17/2018 05:02:10 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-03.lewis.com TaskCategory= Logon OpCode= Info RecordNumber= 170632030 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  kayleechase   Account Domain:  gray-wilson.com   New Logon:   Account Name:  kayleechase@acme.com   Account Domain:  parker.info    Network Information:   Workstation Name:  desktop-kayleechase   Network Address:  203.7.190.209
1542445244000,4624,3244d3d9-b939-4d2a-a1b2-7f127bd36173,lt-41.jefferson.org,0,Audit Success,Security,An account was successfully logged on.,Info,5805707718,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,198.46.245.111,desktop-fcruz,rasmussen.com,fcruz@acme.com,steele.com,fcruz,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-41.jefferson.org TaskCategory= Logon OpCode= Info RecordNumber= 5805707718 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  fcruz   Account Domain:  steele.com   New Logon:   Account Name:  fcruz@acme.com   Account Domain:  rasmussen.com    Network Information:   Workstation Name:  desktop-fcruz   Network Address:  198.46.245.111
1542445244000,4624,39f534ac-9c0b-4b9e-8438-424c709a088b,email-74.marquez-cross.com,0,Audit Success,Security,An account was successfully logged on.,Info,8371355295,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,103.190.149.66,desktop-carol06,hudson.net,carol06@acme.com,johnson-bailey.net,carol06,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-74.marquez-cross.com TaskCategory= Logon OpCode= Info RecordNumber= 8371355295 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  carol06   Account Domain:  johnson-bailey.net   New Logon:   Account Name:  carol06@acme.com   Account Domain:  hudson.net    Network Information:   Workstation Name:  desktop-carol06   Network Address:  103.190.149.66
1542445244000,4624,3aaa9375-b92a-4a7b-9b45-84faf838eaca,lt-14.williams.com,0,Audit Success,Security,An account was successfully logged on.,Info,94092640,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:09 PM,114.84.122.25,desktop-isaiah13,perez.com,isaiah13@acme.com,thompson-lucas.biz,isaiah13,11/17/2018 05:02:09 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-14.williams.com TaskCategory= Logon OpCode= Info RecordNumber= 94092640 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  isaiah13   Account Domain:  thompson-lucas.biz   New Logon:   Account Name:  isaiah13@acme.com   Account Domain:  perez.com    Network Information:   Workstation Name:  desktop-isaiah13   Network Address:  114.84.122.25
1542445244000,4624,3eb1588b-6e42-42d3-a703-90684dd3d852,srv-72.davidson-juarez.info,0,Audit Success,Security,An account was successfully logged on.,Info,13541539419,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,192.92.197.87,desktop-michaelcastaneda,white.org,michaelcastaneda@acme.com,goodman-conner.net,michaelcastaneda,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-72.davidson-juarez.info TaskCategory= Logon OpCode= Info RecordNumber= 13541539419 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  michaelcastaneda   Account Domain:  goodman-conner.net   New Logon:   Account Name:  michaelcastaneda@acme.com   Account Domain:  white.org    Network Information:   Workstation Name:  desktop-michaelcastaneda   Network Address:  192.92.197.87
1542445244000,4624,43cfb00b-d957-4d6a-b492-fca8148f2719,web-46.taylor.com,0,Audit Success,Security,An account was successfully logged on.,Info,2936220480,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:10 PM,208.228.158.115,desktop-desiree87,johnson.com,desiree87@acme.com,haynes-smith.org,desiree87,11/17/2018 05:02:10 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-46.taylor.com TaskCategory= Logon OpCode= Info RecordNumber= 2936220480 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  desiree87   Account Domain:  haynes-smith.org   New Logon:   Account Name:  desiree87@acme.com   Account Domain:  johnson.com    Network Information:   Workstation Name:  desktop-desiree87   Network Address:  208.228.158.115
1542445244000,4624,447f8309-56f6-48ea-afc6-5483b10e17ba,web-19.gentry-wallace.com,0,Audit Success,Security,An account was successfully logged on.,Info,709327,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,3.142.30.252,desktop-pwalker,patterson-marshall.com,pwalker@acme.com,cruz.org,pwalker,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-19.gentry-wallace.com TaskCategory= Logon OpCode= Info RecordNumber= 709327 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  pwalker   Account Domain:  cruz.org   New Logon:   Account Name:  pwalker@acme.com   Account Domain:  patterson-marshall.com    Network Information:   Workstation Name:  desktop-pwalker   Network Address:  3.142.30.252
1542445244000,4624,479d1bca-3418-47f5-94d5-e2b861a5ed78,email-79.davis.org,0,Audit Success,Security,An account was successfully logged on.,Info,23686740260,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,192.175.18.195,desktop-jasonkim,white.com,jasonkim@acme.com,mullen.com,jasonkim,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-79.davis.org TaskCategory= Logon OpCode= Info RecordNumber= 23686740260 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  jasonkim   Account Domain:  mullen.com   New Logon:   Account Name:  jasonkim@acme.com   Account Domain:  white.com    Network Information:   Workstation Name:  desktop-jasonkim   Network Address:  192.175.18.195
1542445244000,4624,47fdf67d-82ea-4002-a935-5ac2ed372746,db-49.dunn-bryan.com,0,Audit Success,Security,An account was successfully logged on.,Info,26081812515,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,198.60.234.37,desktop-kevin40,anderson.com,kevin40@acme.com,vargas-blake.com,kevin40,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-49.dunn-bryan.com TaskCategory= Logon OpCode= Info RecordNumber= 26081812515 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  kevin40   Account Domain:  vargas-blake.com   New Logon:   Account Name:  kevin40@acme.com   Account Domain:  anderson.com    Network Information:   Workstation Name:  desktop-kevin40   Network Address:  198.60.234.37
1542445244000,4624,48937d94-6138-445b-ae72-7867a7d85261,email-28.scott-smith.com,0,Audit Success,Security,An account was successfully logged on.,Info,1089235106,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:09 PM,76.91.76.141,desktop-nicholashawkins,guzman.org,nicholashawkins@acme.com,jones-ramirez.info,nicholashawkins,11/17/2018 05:02:09 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-28.scott-smith.com TaskCategory= Logon OpCode= Info RecordNumber= 1089235106 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  nicholashawkins   Account Domain:  jones-ramirez.info   New Logon:   Account Name:  nicholashawkins@acme.com   Account Domain:  guzman.org    Network Information:   Workstation Name:  desktop-nicholashawkins   Network Address:  76.91.76.141
1542445244000,4624,4c1589f7-e484-4641-90e1-5a8e22a21a92,email-57.riley.com,0,Audit Success,Security,An account was successfully logged on.,Info,689648038,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,13.148.244.173,desktop-michelle73,gibson-martin.com,michelle73@acme.com,preston.com,michelle73,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-57.riley.com TaskCategory= Logon OpCode= Info RecordNumber= 689648038 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  michelle73   Account Domain:  preston.com   New Logon:   Account Name:  michelle73@acme.com   Account Domain:  gibson-martin.com    Network Information:   Workstation Name:  desktop-michelle73   Network Address:  13.148.244.173
1542445244000,4624,4ee72121-a957-4e4f-aaa1-b89305284a7c,db-10.flores.com,0,Audit Success,Security,An account was successfully logged on.,Info,10484723453,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,192.25.140.94,desktop-hollydelacruz,ramirez.org,hollydelacruz@acme.com,bowman.biz,hollydelacruz,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-10.flores.com TaskCategory= Logon OpCode= Info RecordNumber= 10484723453 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  hollydelacruz   Account Domain:  bowman.biz   New Logon:   Account Name:  hollydelacruz@acme.com   Account Domain:  ramirez.org    Network Information:   Workstation Name:  desktop-hollydelacruz   Network Address:  192.25.140.94
1542445244000,4624,4ef7ddc6-20eb-40af-8c8e-743debc0724a,desktop-85.henson.net,0,None,Security,Splunk could not get the description for this event. Either the component that raises this event is not installed on your local computer or the installation is corrupt.,Info,371620,Microsoft-Windows-Security-Auditing,Logon,Information,11/17/2018 05:02:08 PM,169.255.98.40,desktop-gstanley,watkins.com,gstanley@acme.com,jackson.net,gstanley,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft-Windows-Security-Auditing EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-85.henson.net TaskCategory= Logon OpCode= Info RecordNumber= 371620 Keywords= None Message= Splunk could not get the description for this event. Either the component that raises this event is not installed on your local computer or the installation is corrupt.    Subject:   Account Name:  gstanley   Account Domain:  jackson.net   New Logon:   Account Name:  gstanley@acme.com   Account Domain:  watkins.com    Network Information:   Workstation Name:  desktop-gstanley   Network Address:  169.255.98.40
1542445244000,4624,56c62a72-5dc6-4640-a1cb-ae6848852b22,srv-76.white.com,0,Audit Success,Security,An account was successfully logged on.,Info,23686740266,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:06 AM,198.51.111.145,desktop-nathaniel58,cameron.biz,nathaniel58@acme.com,saunders.com,nathaniel58,11/17/2018 09:02:06 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-76.white.com TaskCategory= Logon OpCode= Info RecordNumber= 23686740266 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  nathaniel58   Account Domain:  saunders.com   New Logon:   Account Name:  nathaniel58@acme.com   Account Domain:  cameron.biz    Network Information:   Workstation Name:  desktop-nathaniel58   Network Address:  198.51.111.145
1542445244000,4624,5857e477-f19c-43b2-b686-6d99edbfbb41,desktop-98.lopez-ayala.info,0,Audit Success,Security,An account was successfully logged on.,Info,91929646,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,203.13.111.230,desktop-yolandathomas,lowery.info,yolandathomas@acme.com,murillo.com,yolandathomas,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-98.lopez-ayala.info TaskCategory= Logon OpCode= Info RecordNumber= 91929646 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  yolandathomas   Account Domain:  murillo.com   New Logon:   Account Name:  yolandathomas@acme.com   Account Domain:  lowery.info    Network Information:   Workstation Name:  desktop-yolandathomas   Network Address:  203.13.111.230
1542445244000,4624,5c22f9b3-9fa7-4ca0-8876-d08fd90f2ac3,srv-42.odom-small.com,0,Audit Success,Security,An account was successfully logged on.,Info,22203434336,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,192.175.203.81,desktop-vickiemccullough,lane.net,vickiemccullough@acme.com,stone.info,vickiemccullough,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-42.odom-small.com TaskCategory= Logon OpCode= Info RecordNumber= 22203434336 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  vickiemccullough   Account Domain:  stone.info   New Logon:   Account Name:  vickiemccullough@acme.com   Account Domain:  lane.net    Network Information:   Workstation Name:  desktop-vickiemccullough   Network Address:  192.175.203.81
1542445244000,4624,5d23ddd6-c85b-4163-a203-57a0e0b4c08a,desktop-79.gould-stewart.com,0,Audit Success,Security,An account was successfully logged on.,Info,10484723502,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:09 PM,192.175.49.185,desktop-patricia00,mitchell.com,patricia00@acme.com,marquez.com,patricia00,11/17/2018 05:02:09 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-79.gould-stewart.com TaskCategory= Logon OpCode= Info RecordNumber= 10484723502 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  patricia00   Account Domain:  marquez.com   New Logon:   Account Name:  patricia00@acme.com   Account Domain:  mitchell.com    Network Information:   Workstation Name:  desktop-patricia00   Network Address:  192.175.49.185
1542445244000,4624,5fc5d65e-e0b2-4d76-aa10-73e2447da68b,web-56.martin.com,0,Audit Success,Security,An account was successfully logged on.,Info,8386291209,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,192.88.98.12,desktop-joseph72,martin-shepard.com,joseph72@acme.com,barnett.org,joseph72,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-56.martin.com TaskCategory= Logon OpCode= Info RecordNumber= 8386291209 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  joseph72   Account Domain:  barnett.org   New Logon:   Account Name:  joseph72@acme.com   Account Domain:  martin-shepard.com    Network Information:   Workstation Name:  desktop-joseph72   Network Address:  192.88.98.12
1542445244000,4624,608a3f34-acb8-4e47-a942-719c0496bbf2,srv-87.bell.net,0,Audit Success,Security,An account was successfully logged on.,Info,23686740247,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,74.39.23.185,desktop-jodiquinn,hanson.com,jodiquinn@acme.com,wilson.biz,jodiquinn,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= srv-87.bell.net TaskCategory= Logon OpCode= Info RecordNumber= 23686740247 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  jodiquinn   Account Domain:  wilson.biz   New Logon:   Account Name:  jodiquinn@acme.com   Account Domain:  hanson.com    Network Information:   Workstation Name:  desktop-jodiquinn   Network Address:  74.39.23.185
1542445244000,4624,6bb7cad4-7432-4945-8ed5-dba9c89977fe,web-91.stanley.com,0,Audit Success,Security,An account was successfully logged on.,Info,1827861077,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,212.234.168.145,desktop-rachelmiller,estrada.com,rachelmiller@acme.com,marquez.biz,rachelmiller,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= web-91.stanley.com TaskCategory= Logon OpCode= Info RecordNumber= 1827861077 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  rachelmiller   Account Domain:  marquez.biz   New Logon:   Account Name:  rachelmiller@acme.com   Account Domain:  estrada.com    Network Information:   Workstation Name:  desktop-rachelmiller   Network Address:  212.234.168.145
1542445244000,4624,6c85947e-5caa-4841-882a-2be9b45e37fe,desktop-12.wyatt.com,0,Audit Success,Security,An account was successfully logged on.,Info,1334003050,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:09 PM,202.87.28.240,desktop-smithjason,blair-irwin.com,smithjason@acme.com,schaefer.com,smithjason,11/17/2018 05:02:09 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= desktop-12.wyatt.com TaskCategory= Logon OpCode= Info RecordNumber= 1334003050 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  smithjason   Account Domain:  schaefer.com   New Logon:   Account Name:  smithjason@acme.com   Account Domain:  blair-irwin.com    Network Information:   Workstation Name:  desktop-smithjason   Network Address:  202.87.28.240
1542445244000,4624,6da1c8c2-8ba2-43a6-9d83-ffbe41be921f,laptop-92.meyer-williams.com,0,Audit Success,Security,An account was successfully logged on.,Info,10484723491,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,203.3.73.218,desktop-justinjohnson,kelly.com,justinjohnson@acme.com,elliott.com,justinjohnson,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-92.meyer-williams.com TaskCategory= Logon OpCode= Info RecordNumber= 10484723491 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  justinjohnson   Account Domain:  elliott.com   New Logon:   Account Name:  justinjohnson@acme.com   Account Domain:  kelly.com    Network Information:   Workstation Name:  desktop-justinjohnson   Network Address:  203.3.73.218
1542445244000,4624,70454339-c4f8-4d38-aa2d-e1aff723dfd6,email-94.lawrence-schroeder.info,0,Audit Success,Security,An account was successfully logged on.,Info,128939100,Microsoft Windows security auditing.,Logon,Information,11/17/2018 01:02:09 AM,198.17.190.238,desktop-frederickmartin,herring.com,frederickmartin@acme.com,brown.org,frederickmartin,11/17/2018 01:02:09 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-94.lawrence-schroeder.info TaskCategory= Logon OpCode= Info RecordNumber= 128939100 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  frederickmartin   Account Domain:  brown.org   New Logon:   Account Name:  frederickmartin@acme.com   Account Domain:  herring.com    Network Information:   Workstation Name:  desktop-frederickmartin   Network Address:  198.17.190.238
1542445244000,4624,71a7e026-2b36-4d87-85af-1916eda8afdf,db-74.combs.com,0,Audit Success,Security,An account was successfully logged on.,Info,23686740240,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:06 AM,192.73.156.201,desktop-tannerjones,white.info,tannerjones@acme.com,floyd-rivera.net,tannerjones,11/17/2018 09:02:06 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= db-74.combs.com TaskCategory= Logon OpCode= Info RecordNumber= 23686740240 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  tannerjones   Account Domain:  floyd-rivera.net   New Logon:   Account Name:  tannerjones@acme.com   Account Domain:  white.info    Network Information:   Workstation Name:  desktop-tannerjones   Network Address:  192.73.156.201
1542445244000,4624,76d15a36-b48e-41cb-863e-d2746df0b36d,laptop-23.grant.net,0,Audit Success,Security,An account was successfully logged on.,Info,24846094815,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,167.61.59.20,desktop-jonathancarey,reed-mitchell.com,jonathancarey@acme.com,lane.biz,jonathancarey,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= laptop-23.grant.net TaskCategory= Logon OpCode= Info RecordNumber= 24846094815 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  jonathancarey   Account Domain:  lane.biz   New Logon:   Account Name:  jonathancarey@acme.com   Account Domain:  reed-mitchell.com    Network Information:   Workstation Name:  desktop-jonathancarey   Network Address:  167.61.59.20
1542445244000,4624,7c56377c-1aff-4d53-bedb-98b9841ba0f0,lt-94.shaw.com,0,Audit Success,Security,An account was successfully logged on.,Info,113005105,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,162.64.154.252,desktop-charlenerosales,gonzales.com,charlenerosales@acme.com,martinez-gardner.com,charlenerosales,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-94.shaw.com TaskCategory= Logon OpCode= Info RecordNumber= 113005105 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  charlenerosales   Account Domain:  martinez-gardner.com   New Logon:   Account Name:  charlenerosales@acme.com   Account Domain:  gonzales.com    Network Information:   Workstation Name:  desktop-charlenerosales   Network Address:  162.64.154.252
1542445244000,4624,7d2f40da-e850-43b0-9e6c-c0f171aa9328,lt-36.young.org,0,Audit Success,Security,An account was successfully logged on.,Info,5287539965,Microsoft Windows security auditing.,Logon,Information,11/17/2018 09:02:07 AM,169.250.125.212,desktop-iporter,whitney.org,iporter@acme.com,roberts.com,iporter,11/17/2018 09:02:07 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= lt-36.young.org TaskCategory= Logon OpCode= Info RecordNumber= 5287539965 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  iporter   Account Domain:  roberts.com   New Logon:   Account Name:  iporter@acme.com   Account Domain:  whitney.org    Network Information:   Workstation Name:  desktop-iporter   Network Address:  169.250.125.212
1542445244000,4624,82ea0dfc-a640-410b-b01c-a0217cf3709d,email-82.gallagher-gonzales.com,0,Audit Success,Security,An account was successfully logged on.,Info,269096532,Microsoft Windows security auditing.,Logon,Information,11/17/2018 01:02:09 AM,192.21.24.234,desktop-holderdavid,johnson.org,holderdavid@acme.com,murphy.com,holderdavid,11/17/2018 01:02:09 AM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-82.gallagher-gonzales.com TaskCategory= Logon OpCode= Info RecordNumber= 269096532 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  holderdavid   Account Domain:  murphy.com   New Logon:   Account Name:  holderdavid@acme.com   Account Domain:  johnson.org    Network Information:   Workstation Name:  desktop-holderdavid   Network Address:  192.21.24.234
1542445244000,4624,83e08110-9aa3-4746-9dae-cf5ce5a2d732,email-95.wood.com,0,Audit Success,Security,An account was successfully logged on.,Info,4222451843,Microsoft Windows security auditing.,Logon,Information,11/17/2018 05:02:08 PM,192.175.59.99,desktop-arthurtorres,bentley.com,arthurtorres@acme.com,nichols.biz,arthurtorres,11/17/2018 05:02:08 PM LogName= Security SourceName= Microsoft Windows security auditing. EventCode= 4624 EventType= 0 Type= Information ComputerName= email-95.wood.com TaskCategory= Logon OpCode= Info RecordNumber= 4222451843 Keywords= Audit Success Message= An account was successfully logged on.    Subject:   Account Name:  arthurtorres   Account Domain:  nichols.biz   New Logon:   Account Name:  arthurtorres@acme.com   Account Domain:  bentley.com    Network Information:   Workstation Name:  desktop-arthurtorres   Network Address:  192.175.59.99
